Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
30,14,2,25.66585678,232,No,99.14154149,381.8960652,Standard,Standard,High_spent_Medium_value_payments,41,19514.88,7,5,17,0,1828.24,4.17,881.4,0
30,12,2,33.66946005,233,No,43.31582446,389.5081755,Standard,Standard,High_spent_Medium_value_payments,41,19514.88,7,5,17,0,1828.24,4.17,881.4,0
30,12,2,34.50370724,234,No,45.38882031,387.4351797,Poor,Standard,High_spent_Medium_value_payments,41,19514.88,7,5,17,0,1828.24,4.17,881.4,0
30,12,2,41.1763842,235,No,168.3414629,304.4825371,Poor,Standard,High_spent_Medium_value_payments,41,19514.88,7,5,17,0,1828.24,4.17,881.4,0
30,12,2,38.78807246,236,No,151.3776398,321.4463602,Poor,Standard,High_spent_Medium_value_payments,41,19514.88,7,5,17,0,1828.24,4.17,881.4,0
30,15,2,27.18248277,237,No,184.63116,278.19284,Poor,Standard,High_spent_Medium_value_payments,41,19514.88,7,5,17,0,1828.24,4.17,881.4,0
26,11,4,28.78188778,238,No,99.14154149,343.6824585,Poor,Standard,High_spent_Medium_value_payments,41,19514.88,7,5,17,0,1828.24,4.17,881.4,0
48,18,6,25.95127289,121,Yes,14.62273924,295.2476463,Poor,Bad,Low_spent_Small_value_payments,41,10183.015,7,5,17,5,1074.584583,7.97,1672.43,37.58807284
48,18,6,32.38559762,122,NM,92.36195002,267.5084355,Poor,Bad,Low_spent_Small_value_payments,41,10183.015,7,5,17,5,1074.584583,7.97,1672.43,37.58807284
48,23,6,23.73134791,123,Yes,91.88397194,267.9864136,Poor,Bad,Low_spent_Small_value_payments,41,10183.015,7,5,17,5,1074.584583,7.97,1672.43,37.58807284
43,20,6,27.61417778,124,Yes,46.81041575,283.0599697,Standard,Bad,Low_spent_Small_value_payments,41,10183.015,7,5,17,5,1074.584583,7.97,1672.43,37.58807284
51,20,6,32.29348991,125,Yes,65.83126164,294.0391239,Poor,Bad,Low_spent_Small_value_payments,41,10183.015,7,5,17,5,1074.584583,7.97,1672.43,37.58807284
48,24,6,25.10540255,126,Yes,73.89986104,285.9705245,Poor,Bad,Low_spent_Small_value_payments,41,10183.015,7,5,17,5,1074.584583,7.97,1672.43,37.58807284
52,21,6,24.71382399,127,Yes,61.86372758,298.0066579,Poor,Bad,Low_spent_Small_value_payments,41,10183.015,7,5,17,5,1074.584583,7.97,1672.43,37.58807284
48,21,6,36.83702882,128,Yes,71.12274735,288.7476381,Poor,Bad,Low_spent_Small_value_payments,41,10183.015,7,5,17,5,1074.584583,7.97,1672.43,37.58807284
10,8,0,29.81589563,393,No,388.3603537,768.9823963,Good,Good,High_spent_Medium_value_payments,20,106733.13,4,4,1,0,8873.4275,0.86,76.23,0
5,7,0,28.10808629,394,No,807.2067768,370.1359732,Good,Good,High_spent_Medium_value_payments,20,106733.13,4,4,1,0,8873.4275,0.86,76.23,0
2,6,0,42.0704586,395,No,172.0328285,955.3099215,Good,Good,High_spent_Medium_value_payments,20,106733.13,4,4,1,0,8873.4275,0.86,76.23,0
5,7,0,25.84254794,396,No,644.2873937,513.0553563,Good,Good,High_spent_Medium_value_payments,20,106733.13,4,4,1,0,8873.4275,0.86,76.23,0
5,6,0,28.82055378,397,No,345.6091354,791.7336146,Good,Good,High_spent_Medium_value_payments,20,106733.13,4,4,1,0,8873.4275,0.86,76.23,0
5,6,0,31.7276036,397,No,384.7637248,913.0316547,Standard,Good,High_spent_Medium_value_payments,20,106733.13,4,4,1,0,8873.4275,0.86,76.23,0
9,4,1,43.66511841,397,No,191.0353726,936.3073774,Standard,Good,High_spent_Medium_value_payments,20,106733.13,4,4,1,0,8873.4275,0.86,76.23,0
7,6,1,39.24363978,400,No,384.7637248,792.5790252,Standard,Good,High_spent_Medium_value_payments,20,106733.13,4,4,1,0,8873.4275,0.86,76.23,0
28,19,7,33.07588357,147,Yes,0,284.2982045,Standard,Standard,Low_spent_Small_value_payments,32,12600.445,5,5,10,3,782.0370833,15.79,569.8,26.06034753
25,18,7,38.15374126,148,Yes,103.1586179,238.9847429,Standard,Standard,Low_spent_Small_value_payments,32,12600.445,5,5,10,3,782.0370833,15.79,569.8,26.06034753
25,16,7,23.17983274,149,Yes,32.02630794,310.1170529,Standard,Standard,Low_spent_Small_value_payments,32,12600.445,5,5,10,3,782.0370833,15.79,569.8,26.06034753
25,18,7,28.81940706,150,Yes,31.14919791,300.9941629,Poor,Standard,Low_spent_Small_value_payments,32,12600.445,5,5,10,3,782.0370833,15.79,569.8,26.06034753
20,19,7,37.24021434,151,Yes,41.0826367,301.0607241,Poor,Standard,Low_spent_Small_value_payments,32,12600.445,5,5,10,3,782.0370833,15.79,569.8,26.06034753
25,19,7,36.52748004,152,Yes,48.00806666,294.1352941,Poor,Standard,Low_spent_Small_value_payments,32,12600.445,5,5,10,3,782.0370833,15.79,569.8,26.06034753
25,20,7,34.12530593,152,Yes,56.90889586,275.2344649,Poor,Standard,Low_spent_Small_value_payments,32,12600.445,5,5,10,3,782.0370833,15.79,569.8,26.06034753
25,19,11,31.97887352,154,Yes,66.37358,275.7697808,Poor,Standard,Low_spent_Small_value_payments,32,12600.445,5,5,10,3,782.0370833,15.79,569.8,26.06034753
47,19,12,32.32176946,147,Yes,265.7062119,295.9538413,Poor,Bad,Low_spent_Small_value_payments,34,57983.12,9,8,31,8,4720.926667,7.27,3532.83,200.4326134
53,21,12,37.87364187,147,Yes,193.8733754,327.7866778,Standard,Bad,Low_spent_Small_value_payments,34,57983.12,9,8,31,8,4720.926667,7.27,3532.83,200.4326134
48,21,17,37.81024309,148,Yes,534.3581784,27.30187488,Poor,Bad,Low_spent_Small_value_payments,34,57983.12,9,8,31,8,4720.926667,7.27,3532.83,200.4326134
48,22,17,32.56739684,149,Yes,197.6404955,324.0195577,Poor,Bad,Low_spent_Small_value_payments,34,57983.12,9,8,31,8,4720.926667,7.27,3532.83,200.4326134
48,21,17,37.28428974,150,Yes,205.2501523,356.409901,Poor,Bad,Low_spent_Small_value_payments,34,57983.12,9,8,31,8,4720.926667,7.27,3532.83,200.4326134
46,21,17,35.2573783,151,Yes,626.869242,324.0195577,Standard,Bad,Low_spent_Small_value_payments,34,57983.12,9,8,31,8,4720.926667,7.27,3532.83,200.4326134
49,21,17,24.63149693,152,Yes,234.7320401,316.9280132,Standard,Bad,Low_spent_Small_value_payments,34,57983.12,9,8,31,8,4720.926667,7.27,3532.83,200.4326134
48,24,17,24.7263513,153,Yes,159.136722,362.5233313,Poor,Bad,Low_spent_Small_value_payments,34,57983.12,9,8,31,8,4720.926667,7.27,3532.83,200.4326134
22,14,3,23.72318578,214,No,89.87484896,253.3256224,Standard,Standard,Low_spent_Small_value_payments,48,20787.69,8,6,14,3,1999.3075,1.13,614.6,42.22199266
24,14,3,34.23585268,215,No,82.62718037,345.081577,Standard,Standard,Low_spent_Small_value_payments,48,20787.69,8,6,14,3,1999.3075,1.13,614.6,42.22199266
22,14,3,22.80214523,215,No,110.1720956,337.5366617,Standard,Standard,Low_spent_Small_value_payments,48,20787.69,8,6,14,3,1999.3075,1.13,614.6,42.22199266
22,12,3,37.06719824,217,No,89.87484896,337.8339084,Standard,Standard,Low_spent_Small_value_payments,48,20787.69,8,6,14,3,1999.3075,1.13,614.6,42.22199266
22,14,3,29.33902944,218,No,155.460944,292.2478133,Standard,Standard,Low_spent_Small_value_payments,48,20787.69,8,6,14,3,1999.3075,1.13,614.6,42.22199266
22,14,3,30.44242522,218,No,28.63736094,369.0713964,Standard,Standard,Low_spent_Small_value_payments,48,20787.69,8,6,14,3,1999.3075,1.13,614.6,42.22199266
23,14,3,26.11024342,218,No,258.2151738,189.4935835,Standard,Standard,Low_spent_Small_value_payments,48,20787.69,8,6,14,3,1999.3075,1.13,614.6,42.22199266
22,14,3,35.34418762,221,No,21.74553123,375.9632261,Standard,Standard,Low_spent_Small_value_payments,48,20787.69,8,6,14,3,1999.3075,1.13,614.6,42.22199266
52,10,9,39.28029559,164,NM,248.0699573,106.5690601,Poor,Standard,Low_spent_Large_value_payments,30,34290.12,9,8,25,7,2697.51,13.96,2686.81,185.1119826
47,10,9,27.03684229,164,NM,108.9469111,196.5585016,Standard,Standard,Low_spent_Large_value_payments,30,34290.12,9,8,25,7,2697.51,13.96,2686.81,185.1119826
52,6,9,29.01885043,164,Yes,60.58953609,274.0494813,Standard,Standard,Low_spent_Large_value_payments,30,34290.12,9,8,25,7,2697.51,13.96,2686.81,185.1119826
52,7,9,36.16398913,167,NM,99.47477404,255.1642434,Poor,Standard,Low_spent_Large_value_payments,30,34290.12,9,8,25,7,2697.51,13.96,2686.81,185.1119826
52,12,9,33.84186604,168,Yes,330.0718422,44.56717524,Poor,Standard,Low_spent_Large_value_payments,30,34290.12,9,8,25,7,2697.51,13.96,2686.81,185.1119826
52,12,9,24.22255486,169,Yes,108.9469111,225.6921063,Poor,Standard,Low_spent_Large_value_payments,30,34290.12,9,8,25,7,2697.51,13.96,2686.81,185.1119826
52,12,13,35.11893274,170,Yes,224.0932041,150.5458134,Standard,Standard,Low_spent_Large_value_payments,30,34290.12,9,8,25,7,2697.51,13.96,2686.81,185.1119826
52,9,13,36.82064895,171,Yes,94.91721648,249.7218009,Poor,Standard,Low_spent_Large_value_payments,30,34290.12,9,8,25,7,2697.51,13.96,2686.81,185.1119826
11,8,4,27.98070066,230,Yes,397.0022489,224.6403329,Standard,Standard,Low_spent_Small_value_payments,32,43070.24,3,3,18,1,3622.186667,8.97,1233.1,30.57608482
13,8,4,28.07129186,231,Yes,443.9186742,177.7239077,Standard,Standard,Low_spent_Small_value_payments,32,43070.24,3,3,18,1,3622.186667,8.97,1233.1,30.57608482
15,8,4,28.36116615,232,Yes,50.50914885,521.133433,Standard,Standard,Low_spent_Small_value_payments,32,43070.24,3,3,18,1,3622.186667,8.97,1233.1,30.57608482
11,8,4,24.33177176,233,Yes,74.92037487,506.722207,Standard,Standard,Low_spent_Small_value_payments,32,43070.24,3,3,18,1,3622.186667,8.97,1233.1,30.57608482
10,8,8,26.44753733,234,Yes,178.0953584,423.5472234,Standard,Standard,Low_spent_Small_value_payments,32,43070.24,3,3,18,1,3622.186667,8.97,1233.1,30.57608482
8,8,8,39.06984399,235,Yes,41.33398006,530.3086018,Standard,Standard,Low_spent_Small_value_payments,32,43070.24,3,3,18,1,3622.186667,8.97,1233.1,30.57608482
11,8,8,34.71864364,236,Yes,108.6234469,493.019135,Standard,Standard,Low_spent_Small_value_payments,32,43070.24,3,3,18,1,3622.186667,8.97,1233.1,30.57608482
11,8,8,26.36569955,237,Yes,403.5168089,218.125773,Standard,Standard,Low_spent_Small_value_payments,32,43070.24,3,3,18,1,3622.186667,8.97,1233.1,30.57608482
25,12,0,24.42225068,363,Yes,42.85050715,348.5498224,Standard,Standard,High_spent_Medium_value_payments,40,28572.39,6,3,15,3,2210.0325,4.89,400.07,69.60292048
25,9,0,36.43787042,364,NM,83.04420901,358.3561205,Standard,Standard,High_spent_Medium_value_payments,40,28572.39,6,3,15,3,2210.0325,4.89,400.07,69.60292048
28,10,0,29.3235169,365,Yes,53.48420329,347.9161262,Standard,Standard,High_spent_Medium_value_payments,40,28572.39,6,3,15,3,2210.0325,4.89,400.07,69.60292048
25,14,0,34.71456104,366,Yes,25.9934623,375.4068672,Standard,Standard,High_spent_Medium_value_payments,40,28572.39,6,3,15,3,2210.0325,4.89,400.07,69.60292048
25,12,2,37.50455238,367,Yes,61.62810913,339.7722204,Standard,Standard,High_spent_Medium_value_payments,40,28572.39,6,3,15,3,2210.0325,4.89,400.07,69.60292048
25,11,2,35.6939494,368,Yes,129.2648347,312.1354949,Standard,Standard,High_spent_Medium_value_payments,40,28572.39,6,3,15,3,2210.0325,4.89,400.07,69.60292048
25,13,2,35.02588279,368,Yes,76.60780889,364.7925206,Standard,Standard,High_spent_Medium_value_payments,40,28572.39,6,3,15,3,2210.0325,4.89,400.07,69.60292048
25,12,2,23.17761748,370,Yes,51.83085897,339.5694705,Standard,Standard,High_spent_Medium_value_payments,40,28572.39,6,3,15,3,2210.0325,4.89,400.07,69.60292048
61,13,6,34.12570493,105,Yes,246.9150252,151.4486141,Poor,Bad,Low_spent_Large_value_payments,37,39641.54,10,8,25,6,3007.461667,1.54,2258.73,172.3825274
61,16,8,33.41459804,105,NM,236.0775819,162.2860574,Poor,Bad,Low_spent_Large_value_payments,37,39641.54,10,8,25,6,3007.461667,1.54,2258.73,172.3825274
61,15,8,27.5728629,106,Yes,198.0421234,190.3215159,Poor,Bad,Low_spent_Large_value_payments,37,39641.54,10,8,25,6,3007.461667,1.54,2258.73,172.3825274
61,16,8,32.4134468,107,Yes,254.0211199,164.3425194,Poor,Bad,Low_spent_Large_value_payments,37,39641.54,10,8,25,6,3007.461667,1.54,2258.73,172.3825274
61,16,8,25.98322951,108,Yes,254.2603725,154.1032668,Standard,Bad,Low_spent_Large_value_payments,37,39641.54,10,8,25,6,3007.461667,1.54,2258.73,172.3825274
61,16,8,27.91283759,109,Yes,122.148451,296.2151883,Poor,Bad,Low_spent_Large_value_payments,37,39641.54,10,8,25,6,3007.461667,1.54,2258.73,172.3825274
61,14,8,23.19650853,109,Yes,160.6725445,237.6910948,Poor,Bad,Low_spent_Large_value_payments,37,39641.54,10,8,25,6,3007.461667,1.54,2258.73,172.3825274
61,13,8,34.8490497,111,Yes,149.2678062,249.0958331,Poor,Bad,Low_spent_Large_value_payments,37,39641.54,10,8,25,6,3007.461667,1.54,2258.73,172.3825274
5,6,4,35.94290749,219,No,74.21434055,334.6679091,Good,Good,High_spent_Medium_value_payments,55,20186.02,1,5,1,2,1684.168333,6.83,413.32,29.53458372
5,6,4,32.93734626,220,NM,42.61914207,336.2631075,Standard,Good,High_spent_Medium_value_payments,55,20186.02,1,5,1,2,1684.168333,6.83,413.32,29.53458372
4,3,4,31.86173627,221,No,26.29047662,362.591773,Good,Good,High_spent_Medium_value_payments,55,20186.02,1,5,1,2,1684.168333,6.83,413.32,29.53458372
5,6,4,22.7435821,222,No,104.7238335,294.1584161,Good,Good,High_spent_Medium_value_payments,55,20186.02,1,5,1,2,1684.168333,6.83,413.32,29.53458372
5,7,4,39.06398122,223,No,138.8031575,270.0790921,Standard,Good,High_spent_Medium_value_payments,55,20186.02,1,5,1,2,1684.168333,6.83,413.32,29.53458372
5,7,4,28.83634916,224,No,68.95672494,319.9255247,Good,Good,High_spent_Medium_value_payments,55,20186.02,1,5,1,2,1684.168333,6.83,413.32,29.53458372
5,6,4,36.05869702,225,No,121.7654263,307.1168234,Standard,Good,High_spent_Medium_value_payments,55,20186.02,1,5,1,2,1684.168333,6.83,413.32,29.53458372
5,6,4,33.75820397,225,No,153.5387964,265.3434532,Standard,Good,High_spent_Medium_value_payments,55,20186.02,1,5,1,2,1684.168333,6.83,413.32,29.53458372
31,21,7,38.97966115,225,NM,48.43998335,275.1508622,Poor,Bad,Low_spent_Medium_value_payments,43,18627.64,7,7,19,6,1387.303333,5.07,1793.54,65.13948778
31,21,7,35.03034908,226,Yes,53.83325981,299.7575858,Poor,Bad,Low_spent_Medium_value_payments,43,18627.64,7,7,19,6,1387.303333,5.07,1793.54,65.13948778
31,21,7,27.19720883,227,Yes,105.1491496,258.441696,Poor,Bad,Low_spent_Medium_value_payments,43,18627.64,7,7,19,6,1387.303333,5.07,1793.54,65.13948778
31,22,7,35.91940493,228,Yes,75.7913889,277.7994567,Standard,Bad,Low_spent_Medium_value_payments,43,18627.64,7,7,19,6,1387.303333,5.07,1793.54,65.13948778
31,22,7,25.5852052,229,Yes,24.34618841,289.2446572,Poor,Bad,Low_spent_Medium_value_payments,43,18627.64,7,7,19,6,1387.303333,5.07,1793.54,65.13948778
31,21,7,35.706437,230,Yes,109.5920323,243.9988133,Poor,Bad,Low_spent_Medium_value_payments,43,18627.64,7,7,19,6,1387.303333,5.07,1793.54,65.13948778
26,21,7,23.24548155,231,Yes,104.2279796,259.362866,Poor,Bad,Low_spent_Medium_value_payments,43,18627.64,7,7,19,6,1387.303333,5.07,1793.54,65.13948778
31,18,7,38.78895429,232,Yes,98.80418974,264.7866558,Poor,Bad,Low_spent_Medium_value_payments,43,18627.64,7,7,19,6,1387.303333,5.07,1793.54,65.13948778
30,14,5,26.32926887,104,Yes,16.28671936,312.9168554,Standard,Standard,Low_spent_Small_value_payments,21,12986.745,4,3,10,2,959.22875,11.8,1489.49,16.71930023
29,17,7,24.61461029,105,Yes,44.19300345,315.0105713,Standard,Standard,Low_spent_Small_value_payments,21,12986.745,4,3,10,2,959.22875,11.8,1489.49,16.71930023
30,20,7,26.15307798,106,Yes,47.26668051,311.9368943,Standard,Standard,Low_spent_Small_value_payments,21,12986.745,4,3,10,2,959.22875,11.8,1489.49,16.71930023
30,15,7,31.78179827,107,Yes,76.35527781,272.848297,Standard,Standard,Low_spent_Small_value_payments,21,12986.745,4,3,10,2,959.22875,11.8,1489.49,16.71930023
30,18,7,37.66150545,108,Yes,72.3465135,296.8570613,Standard,Standard,Low_spent_Small_value_payments,21,12986.745,4,3,10,2,959.22875,11.8,1489.49,16.71930023
30,17,7,26.5074745,109,Yes,111.2576305,257.9459443,Standard,Standard,Low_spent_Small_value_payments,21,12986.745,4,3,10,2,959.22875,11.8,1489.49,16.71930023
28,20,7,30.46998162,110,Yes,46.74959036,322.4539844,Standard,Standard,Low_spent_Small_value_payments,21,12986.745,4,3,10,2,959.22875,11.8,1489.49,16.71930023
28,17,7,32.25544266,111,Yes,91.82948181,277.374093,Standard,Standard,Low_spent_Small_value_payments,21,12986.745,4,3,10,2,959.22875,11.8,1489.49,16.71930023
18,17,6,40.41111483,157,Yes,109.4889496,467.088851,Standard,Standard,High_spent_Medium_value_payments,44,58317,8,5,9,6,4664.75,16.58,98.97,149.8971994
18,20,6,27.80691779,158,Yes,83.30040819,483.2773924,Standard,Standard,High_spent_Medium_value_payments,44,58317,8,5,9,6,4664.75,16.58,98.97,149.8971994
16,20,6,25.8321089,159,Yes,57.95122336,498.6265772,Standard,Standard,High_spent_Medium_value_payments,44,58317,8,5,9,6,4664.75,16.58,98.97,149.8971994
18,23,10,29.76610686,159,Yes,158.648276,407.9295246,Standard,Standard,High_spent_Medium_value_payments,44,58317,8,5,9,6,4664.75,16.58,98.97,149.8971994
18,20,10,34.19230439,161,Yes,180.8305734,415.7472272,Standard,Standard,High_spent_Medium_value_payments,44,58317,8,5,9,6,4664.75,16.58,98.97,149.8971994
18,20,10,24.6655252,162,Yes,98.88050778,467.6972928,Standard,Standard,High_spent_Medium_value_payments,44,58317,8,5,9,6,4664.75,16.58,98.97,149.8971994
18,20,10,28.26014675,163,Yes,380.585701,215.9920996,Standard,Standard,High_spent_Medium_value_payments,44,58317,8,5,9,6,4664.75,16.58,98.97,149.8971994
22,20,10,36.76366453,164,Yes,59.9559875,506.6218131,Standard,Standard,High_spent_Medium_value_payments,44,58317,8,5,9,6,4664.75,16.58,98.97,149.8971994
4,10,4,33.47895197,257,No,56.71137669,466.9588769,Standard,Good,High_spent_Medium_value_payments,37,42171.98,2,7,10,3,3764.331667,2.58,556.91,102.7629131
4,8,4,26.98611476,258,No,136.9830014,426.6872521,Standard,Good,High_spent_Medium_value_payments,37,42171.98,2,7,10,3,3764.331667,2.58,556.91,102.7629131
4,8,4,40.15058277,259,NM,97.56675631,446.1034972,Standard,Good,High_spent_Medium_value_payments,37,42171.98,2,7,10,3,3764.331667,2.58,556.91,102.7629131
2,10,4,34.42998587,260,No,255.7658284,287.9044251,Good,Good,High_spent_Medium_value_payments,37,42171.98,2,7,10,3,3764.331667,2.58,556.91,102.7629131
4,10,4,31.74521339,261,No,150.313187,373.3570666,Good,Good,High_spent_Medium_value_payments,37,42171.98,2,7,10,3,3764.331667,2.58,556.91,102.7629131
2,10,4,29.46412058,262,NM,82.51039863,451.1598549,Good,Good,High_spent_Medium_value_payments,37,42171.98,2,7,10,3,3764.331667,2.58,556.91,102.7629131
4,10,4,38.69215907,262,No,82.57980213,431.0904514,Good,Good,High_spent_Medium_value_payments,37,42171.98,2,7,10,3,3764.331667,2.58,556.91,102.7629131
4,10,4,35.96285294,264,No,145.3992425,378.271011,Standard,Good,High_spent_Medium_value_payments,37,42171.98,2,7,10,3,3764.331667,2.58,556.91,102.7629131
7,8,0,40.33902429,307,Yes,301.2920819,514.7294041,Standard,Standard,Low_spent_Small_value_payments,36,71681.4,3,6,15,1,5799.45,10.44,1293.02,53.92351397
8,6,0,29.68295387,308,Yes,137.3311426,638.6903434,Standard,Standard,Low_spent_Small_value_payments,36,71681.4,3,6,15,1,5799.45,10.44,1293.02,53.92351397
8,10,0,29.37139648,309,Yes,253.3197219,562.7017641,Standard,Standard,Low_spent_Small_value_payments,36,71681.4,3,6,15,1,5799.45,10.44,1293.02,53.92351397
4,8,0,33.04149896,310,Yes,120.890142,645.131344,Good,Standard,Low_spent_Small_value_payments,36,71681.4,3,6,15,1,5799.45,10.44,1293.02,53.92351397
8,8,0,40.79113731,311,Yes,274.565809,358.0954,Good,Standard,Low_spent_Small_value_payments,36,71681.4,3,6,15,1,5799.45,10.44,1293.02,53.92351397
5,6,0,34.98356207,312,Yes,414.8965494,391.1249366,Good,Standard,Low_spent_Small_value_payments,36,71681.4,3,6,15,1,5799.45,10.44,1293.02,53.92351397
8,10,0,32.73373278,313,Yes,274.565809,642.6718243,Good,Standard,Low_spent_Small_value_payments,36,71681.4,3,6,15,1,5799.45,10.44,1293.02,53.92351397
8,8,0,38.23451377,314,NM,295.811896,510.20959,Good,Standard,Low_spent_Small_value_payments,36,71681.4,3,6,15,1,5799.45,10.44,1293.02,53.92351397
53,21,11,24.63965803,159,Yes,59.82559612,363.272112,Standard,Bad,High_spent_Medium_value_payments,16,29469.98,7,7,24,5,2227.831667,26.94,3421.66,69.68545857
50,18,11,30.26841053,159,NM,125.4917683,287.6059398,Standard,Bad,High_spent_Medium_value_payments,16,29469.98,7,7,24,5,2227.831667,26.94,3421.66,69.68545857
53,24,11,31.21226879,160,Yes,32.70665182,360.3910563,Standard,Bad,High_spent_Medium_value_payments,16,29469.98,7,7,24,5,2227.831667,26.94,3421.66,69.68545857
53,21,11,33.29865431,161,Yes,27.25079463,375.8469135,Poor,Bad,High_spent_Medium_value_payments,16,29469.98,7,7,24,5,2227.831667,26.94,3421.66,69.68545857
53,21,11,38.17731096,162,Yes,71.26438577,361.8333223,Poor,Bad,High_spent_Medium_value_payments,16,29469.98,7,7,24,5,2227.831667,26.94,3421.66,69.68545857
53,21,11,30.98699814,163,Yes,117.3103161,325.787392,Poor,Bad,High_spent_Medium_value_payments,16,29469.98,7,7,24,5,2227.831667,26.94,3421.66,69.68545857
58,24,11,33.2830613,164,Yes,115.4534157,327.6442924,Poor,Bad,High_spent_Medium_value_payments,16,29469.98,7,7,24,5,2227.831667,26.94,3421.66,69.68545857
